Unnamed: 0,Acousticness,Album,Artist,Danceability,Duration,Energy,Instrumentalness,Liveness,Loudness,Mode,Name,Popularity,Speechiness,Tempo,Valence,year,period
30,0.0199,The Mind Of Mannie Fresh,mannie fresh,0.725,228827,0.867,0.0,0.276,-3.543,1,real big,48,0.0874,97.013,0.568,2004.0,pre_ai
127,0.75,La Dona,teena marie,0.693,327160,0.7,0.0,0.0809,-4.469,0,a rose by any other name,32,0.0591,128.338,0.481,2004.0,pre_ai
75,0.377,God's Favorite,n.o.r.e.,0.781,264653,0.869,1.2e-06,0.301,-6.078,1,nothin',54,0.181,97.025,0.702,2002.0,pre_ai
143,0.185,N.O.R.E. Y La Familia,n.o.r.e.,0.677,240973,0.946,3.56e-06,0.274,-2.887,1,oye mi canto,63,0.0553,96.011,0.948,2004.0,pre_ai
4,0.174,1st Infantry,the alchemist,0.756,238707,0.67,0.0,0.134,-8.594,1,hold you down,17,0.27,90.856,0.505,2004.0,pre_ai
152,0.0134,Loyal To The Game,2pac,0.805,288080,0.878,1.15e-06,0.21,-6.081,1,thugs get lonely too,55,0.253,81.962,0.702,2004.0,pre_ai
232,0.289,Our Kind of Soul,daryl hall john oates,0.869,242212,0.756,2.99e-05,0.12,-5.045,0,i'll be around,39,0.0284,114.958,0.896,2004.0,pre_ai
393,0.0774,Timeless Journey,patti labelle,0.737,199840,0.499,5.31e-06,0.0991,-4.604,1,new day,24,0.0381,95.148,0.624,2004.0,pre_ai
51,0.0363,Kiss Of Death,jadakiss,0.533,293800,0.822,0.0,0.343,-5.2,0,u make me wanna,54,0.325,109.711,0.576,2004.0,pre_ai
34,0.0371,Bleed American,jimmy eat world,0.643,165853,0.849,0.0,0.058,-5.428,1,the middle,79,0.0526,162.152,0.903,2001.0,pre_ai
36,0.00305,Bleed American,jimmy eat world,0.487,220027,0.898,0.0,0.26,-4.436,1,sweetness,69,0.038,135.331,0.597,2002.0,pre_ai
72,0.0181,Futures,jimmy eat world,0.39,181307,0.965,0.0,0.583,-3.38,0,pain,61,0.119,168.006,0.195,2004.0,pre_ai
32,0.0199,Cam'ron...Harlem's Greatest,cam'ron,0.817,279467,0.586,0.0,0.0363,-8.085,0,what means the world to you,42,0.163,143.931,0.896,2000.0,pre_ai
43,0.034,Come Home With Me,cam'ron,0.727,207173,0.764,0.0,0.0891,-5.808,0,oh boy,7,0.138,83.025,0.842,2002.0,pre_ai
44,0.0285,Come Home With Me,cam'ron,0.764,230080,0.669,5.09e-06,0.337,-5.57,1,hey ma,52,0.363,89.832,0.934,2002.0,pre_ai
170,0.0251,Purple Haze,cam'ron,0.693,248733,0.844,0.0,0.294,-2.721,0,down and out,20,0.253,82.944,0.654,2004.0,pre_ai
2,0.0434,Blood In My Eye,ja rule,0.691,296480,0.789,7.72e-06,0.0505,-5.582,0,clap back,14,0.37,117.642,0.694,2003.0,pre_ai
19,0.00297,Exodus,ja rule,0.687,263200,0.775,0.0,0.0491,-4.702,0,put it on me,32,0.319,186.121,0.816,2000.0,pre_ai
20,0.251,Exodus,ja rule,0.63,317373,0.561,0.0,0.166,-5.707,1,i cry,23,0.23,72.213,0.316,2001.0,pre_ai
21,0.0556,Exodus,ja rule,0.879,257533,0.759,0.0,0.0338,-4.075,1,livin' it up,41,0.298,106.035,0.661,2001.0,pre_ai
22,0.112,Exodus,ja rule,0.845,242813,0.688,0.0,0.556,-3.542,0,always on time,35,0.155,96.673,0.826,2001.0,pre_ai
24,0.121,Exodus,ja rule,0.762,298053,0.639,0.0,0.138,-5.521,0,thug lovin',29,0.224,93.051,0.834,2003.0,pre_ai
25,0.0618,Exodus,ja rule,0.761,282107,0.653,0.0,0.326,-6.577,1,mesmerize,46,0.182,90.049,0.376,2002.0,pre_ai
27,0.239,Exodus,ja rule,0.545,260560,0.777,0.0,0.0602,-5.795,0,new york,36,0.412,92.393,0.511,2004.0,pre_ai
28,0.278,Exodus,ja rule,0.638,270400,0.781,0.0,0.0585,-5.0,0,wonderful,28,0.122,93.045,0.77,2004.0,pre_ai
65,0.0134,Still Not Getting Any,simple plan,0.421,206773,0.858,0.0,0.067,-4.535,1,welcome to my life,69,0.0963,173.255,0.491,2004.0,pre_ai
20,0.616,Frances the Mute,the mars volta,0.225,350880,0.695,0.00515,0.297,-5.899,0,the widow,52,0.0397,101.068,0.105,2005.0,pre_ai
14,0.000551,Absolute Garbage,garbage,0.479,232067,0.886,7.3e-06,0.341,-2.012,1,why do you love me,4,0.0387,159.966,0.475,2005.0,pre_ai
11,0.218,A Time to Love,stevie wonder,0.83,304293,0.763,0.0,0.314,-3.826,0,so what the fuss,16,0.164,87.922,0.924,2005.0,pre_ai
57,0.0103,Lullabies To Paralyze,queens of the stone age,0.361,174027,0.962,0.00101,0.448,-2.943,1,little sister,50,0.0661,161.3,0.927,2005.0,pre_ai
108,0.0368,Songs For The Deaf,queens of the stone age,0.509,278747,0.584,9.96e-05,0.384,-4.907,1,no one knows,72,0.057,170.411,0.685,2002.0,pre_ai
28,0.0171,39 Minutes Of Bliss (In An Otherwise Meaningless World),caesars,0.58,195667,0.981,1.07e-05,0.386,-2.603,0,jerk it out,6,0.06,134.007,0.861,2003.0,pre_ai
52,0.000885,Lost and Found,mudvayne,0.543,216427,0.972,3.48e-05,0.255,-2.589,0,happy?,20,0.0968,100.048,0.391,2005.0,pre_ai
1,0.00148,Get Born (Deluxe Edition),jet,0.613,213800,0.953,0.000582,0.152,-3.435,1,are you gonna be my girl,28,0.0855,105.046,0.537,2003.0,pre_ai
3,0.414,Get Born (Deluxe Edition),jet,0.398,230880,0.547,0.00143,0.146,-6.846,1,look what you've done,27,0.0261,73.396,0.305,2003.0,pre_ai
8,0.000219,Get Born (Deluxe Edition),jet,0.458,243200,0.895,0.000394,0.106,-3.972,1,cold hard bitch,25,0.0681,130.327,0.357,2004.0,pre_ai
30,0.00981,Faithfully,faith evans,0.489,267160,0.757,0.0,0.234,-4.062,0,i love you,54,0.0926,168.004,0.567,2002.0,pre_ai
116,0.0158,The First Lady,faith evans,0.489,198787,0.763,0.0,0.42,-6.077,1,again,27,0.24,173.822,0.362,2005.0,pre_ai
7,0.0673,All I Have,amerie,0.551,159293,0.773,3.39e-05,0.0511,-6.578,0,why don't we fall in love,0,0.101,90.003,0.649,2002.0,pre_ai
32,0.125,Because I Love It,amerie,0.617,239733,0.962,5.51e-05,0.0268,-3.672,0,1 thing,6,0.298,130.851,0.845,2005.0,pre_ai
21,0.137,Burn,jo dee messina,0.566,224400,0.887,0.0,0.081,-3.583,1,downtime,23,0.034,109.806,0.704,2001.0,pre_ai
24,0.133,Burn,jo dee messina,0.43,281427,0.708,0.0,0.238,-6.804,1,burn,34,0.0351,173.706,0.356,2000.0,pre_ai
37,0.143,Delicious Surprise,jo dee messina,0.665,198960,0.874,1.05e-05,0.251,-4.082,1,my give a damn's busted,48,0.0308,103.98,0.766,2005.0,pre_ai
11,3.76e-06,The Bravery,the bravery,0.454,219707,0.882,0.663,0.107,-4.254,0,an honest mistake,59,0.0294,140.054,0.613,2005.0,pre_ai
17,0.0434,Thug Holiday (Edited Version),trick daddy,0.977,260333,0.556,0.0,0.0553,-4.085,1,in da wind,28,0.171,113.998,0.683,2002.0,pre_ai
19,0.347,Thug Holiday (Edited Version),trick daddy,0.766,294160,0.637,0.0,0.129,-9.2,0,thug holiday,25,0.295,138.015,0.547,2002.0,pre_ai
218,0.0275,THUGS ARE US,trick daddy,0.933,254400,0.562,0.0,0.102,-5.963,1,i'm a thug,58,0.122,139.981,0.587,2001.0,pre_ai
416,0.62,Room To Breathe,reba mcentire,0.648,219933,0.382,1.03e-05,0.103,-9.986,1,he gets that from me,42,0.0304,143.749,0.441,2004.0,pre_ai
78,0.0626,Guero,beck,0.682,209862,0.666,0.0052,0.133,-6.582,1,girl,37,0.0962,149.616,0.859,2005.0,pre_ai
33,0.0074,Lost And Found,will smith,0.883,196653,0.884,0.000468,0.553,-4.946,1,switch,30,0.172,102.51,0.528,2005.0,pre_ai
51,0.198,Willennium,will smith,0.873,239293,0.833,0.0,0.237,-5.511,1,freakin' it,40,0.189,112.001,0.927,2000.0,pre_ai
38,0.00689,Gangsta Musik,webbie,0.675,267520,0.781,0.0,0.319,-6.035,1,give me that,42,0.28,78.009,0.536,2005.0,pre_ai
42,0.222,Stop All The World Now,howie day,0.636,249120,0.625,5.35e-05,0.119,-7.895,1,collide,68,0.0277,93.931,0.342,2004.0,pre_ai
12,0.279,Crazy Frog presents Crazy Hits,crazy frog,0.86,168880,0.907,0.693,0.0648,-3.321,1,axel f,63,0.0407,138.045,0.786,2005.0,pre_ai
16,0.313,Bonnaroo Live '06,"damian ""jr. gong"" marley",0.502,329664,0.689,0.0,0.962,-9.632,0,welcome to jamrock,26,0.122,152.948,0.847,2005.0,pre_ai
21,0.0127,Here For The Party,gretchen wilson,0.656,196760,0.717,1.22e-05,0.904,-4.871,1,here for the party,3,0.0279,123.988,0.809,2004.0,pre_ai
22,0.13,Here For The Party,gretchen wilson,0.499,221333,0.825,0.0,0.306,-5.146,1,redneck woman,4,0.177,185.069,0.753,2004.0,pre_ai
76,0.000409,Franz Ferdinand,franz ferdinand,0.277,237027,0.663,0.00051,0.136,-8.821,0,take me out,71,0.0377,104.561,0.527,2004.0,pre_ai
122,0.0783,You Could Have It So Much Better,franz ferdinand,0.413,215000,0.942,0.000412,0.689,-2.871,1,do you want to,60,0.0453,123.085,0.759,2005.0,pre_ai
1,0.00184,Take It All Away,ryan cabrera,0.5,213280,0.845,0.0,0.105,-5.015,1,on the way down,12,0.0369,95.199,0.539,2004.0,pre_ai
2,0.459,Take It All Away,ryan cabrera,0.598,204173,0.4,0.0,0.112,-10.054,1,true,17,0.0241,96.938,0.37,2004.0,pre_ai
58,0.259,Exciter (Deluxe),depeche mode,0.813,260107,0.56,0.0018,0.152,-9.43,0,dream on,48,0.0404,128.001,0.624,2001.0,pre_ai
104,0.0973,Playing the Angel (Deluxe),depeche mode,0.568,250160,0.883,0.0449,0.104,-4.575,1,precious,62,0.0271,104.987,0.861,2005.0,pre_ai
15,0.00575,The Beautiful Letdown (Deluxe Version),switchfoot,0.397,201373,0.903,1.6e-06,0.362,-4.577,1,meant to live,57,0.0457,151.551,0.556,2003.0,pre_ai
19,0.021,The Beautiful Letdown (Deluxe Version),switchfoot,0.43,249800,0.899,0.00559,0.17,-4.688,1,dare you to move,40,0.0593,140.026,0.362,2000.0,pre_ai
144,0.000804,Nothing Is Sound,switchfoot,0.523,260413,0.978,5.62e-06,0.149,-4.083,1,stars,1,0.0642,131.768,0.314,2005.0,pre_ai
2,0.0771,Brave,jamie o'neal,0.493,221440,0.735,0.0,0.107,-6.012,1,somebody's hero,41,0.0432,164.059,0.626,2005.0,pre_ai
22,0.274,Shiver,jamie o'neal,0.507,182613,0.843,0.0,0.295,-3.421,1,when i think about angels,39,0.108,193.708,0.504,2000.0,pre_ai
23,0.216,Shiver,jamie o'neal,0.467,236107,0.619,0.0,0.0886,-6.046,0,there is no arizona,43,0.0345,167.907,0.346,2000.0,pre_ai
52,0.145,Neal McCoy's Favorite Hits,neal mccoy,0.722,218168,0.799,0.0,0.0977,-5.064,1,billy's got his beer goggles on,18,0.0358,106.04,0.691,2005.0,pre_ai
31,0.225,La Bella Mafia,lil' kim,0.837,234093,0.736,0.0,0.0549,-8.367,0,the jump off,58,0.378,104.907,0.905,2003.0,pre_ai
35,0.117,La Bella Mafia,lil' kim,0.849,359973,0.499,4.97e-05,0.268,-7.872,1,magic stick,58,0.271,92.982,0.504,2003.0,pre_ai
70,0.0262,The Notorious Kim,lil' kim,0.743,251200,0.774,0.0,0.137,-7.697,1,no matter what they say,40,0.325,106.082,0.646,2000.0,pre_ai
218,0.00121,Switch,inxs,0.624,205413,0.922,2.46e-05,0.0785,-4.536,0,pretty vegas,0,0.0604,141.968,0.676,2005.0,pre_ai
98,0.444,The One,frankie j,0.655,245293,0.433,0.0,0.221,-7.577,0,don't wanna try,52,0.0348,130.127,0.199,2003.0,pre_ai
80,0.0237,Ev'rybody Know Me,youngbloodz,0.682,241120,0.523,0.0,0.18,-9.69,1,presidential,52,0.335,170.049,0.366,2005.0,pre_ai
20,0.0303,Hypnotize,system of a down,0.274,189440,0.92,0.000412,0.115,-4.096,1,hypnotize,33,0.0489,153.986,0.0397,2005.0,pre_ai
30,0.00662,Mezmerize,system of a down,0.556,255467,0.981,0.0,0.218,-2.688,0,b.y.o.b.,76,0.128,101.423,0.716,2005.0,pre_ai
109,0.000277,Toxicity,system of a down,0.415,218947,0.871,0.00305,0.208,-4.097,1,toxicity,23,0.0551,117.274,0.492,2001.0,pre_ai
111,0.000964,Toxicity,system of a down,0.414,235600,0.921,0.0184,0.0602,-4.26,0,aerials,22,0.0511,79.577,0.253,2001.0,pre_ai
60,0.0134,Da Baddest B***h,trina,0.955,194293,0.768,0.0,0.308,-5.54,0,pull over,50,0.181,125.04,0.741,2000.0,pre_ai
116,0.159,Rockstarr Royalty,trina,0.612,197347,0.922,0.0,0.825,-2.574,1,b r right,8,0.173,136.1,0.462,2002.0,pre_ai
57,0.00834,Satellite (U.S. Version WEA Distribution),p.o.d.,0.563,256240,0.86,0.0106,0.39,-7.533,1,youth of the nation,72,0.0621,97.867,0.517,2001.0,pre_ai
95,0.00246,Testify,p.o.d.,0.524,272547,0.885,0.0,0.137,-5.105,0,goodbye for now,31,0.0484,95.05,0.442,2005.0,pre_ai
5,0.0359,High School Musical (Spanish Version),high school musical cast,0.704,268413,0.711,0.0,0.416,-7.098,0,stick to the status quo,33,0.204,159.99,0.809,2006.0,pre_ai
9,0.051,High School Musical (Spanish Version),high school musical cast,0.758,231427,0.934,0.0,0.587,-6.411,1,we're all in this together,38,0.0678,116.016,0.817,2006.0,pre_ai
76,0.00605,Mmhmm,relient k,0.554,240453,0.864,0.0,0.132,-5.062,1,be my escape,65,0.0394,112.523,0.299,2004.0,pre_ai
84,0.00289,Mmhmm,relient k,0.398,232267,0.902,0.0,0.066,-3.518,1,who i am hates who i've been,55,0.0861,166.823,0.491,2004.0,pre_ai
90,0.000432,The Autumn Effect,10 years,0.391,229960,0.806,0.000298,0.0705,-5.033,0,wasteland,20,0.0866,146.584,0.358,2005.0,pre_ai
204,0.358,Twelve Eighteen (Part I),lil rob,0.472,269160,0.672,0.0,0.108,-4.997,0,summer nights,60,0.212,81.813,0.392,2005.0,pre_ai
210,0.000745,Twelve Eighteen (Part I),lil rob,0.95,229560,0.504,5.3e-06,0.32,-7.367,1,bring out the freak in you,35,0.113,110.027,0.712,2005.0,pre_ai
4,0.0532,Reality Check [Explicit Content] (Online Exclusive Explicit Content U.S. Version),juvenile,0.7,237947,0.547,0.0,0.068,-7.907,1,rodeo,8,0.156,157.137,0.67,2006.0,pre_ai
126,0.526,Juve The Great,juvenile,0.711,248200,0.733,0.0,0.0675,-4.96,0,slow motion,64,0.34,172.925,0.87,2004.0,pre_ai
128,0.185,Project English,juvenile,0.694,257000,0.586,1.1e-05,0.0765,-9.158,1,set it off,43,0.212,168.157,0.725,2001.0,pre_ai
52,0.000346,Fever To Tell,yeah yeah yeahs,0.502,219987,0.941,0.319,0.553,-5.194,1,maps,37,0.0716,119.783,0.124,2003.0,pre_ai
56,0.0223,Show Your Bones,yeah yeah yeahs,0.521,187133,0.855,5.54e-06,0.0869,-3.348,1,gold lion,54,0.0687,158.743,0.257,2006.0,pre_ai
33,0.000233,Faceless,godsmack,0.238,259133,0.959,0.00235,0.0718,-4.682,1,straight out of line,47,0.191,184.026,0.375,2003.0,pre_ai
70,2.51e-06,"Good Times, Bad Times - Ten Years of Godsmack",godsmack,0.338,235933,0.887,0.00138,0.0616,-6.447,1,speak,46,0.0424,97.018,0.561,2006.0,pre_ai
55,0.0775,This Is Who I Am,heather headley,0.562,226893,0.772,0.0,0.0557,-4.701,1,he is,16,0.252,75.048,0.631,2002.0,pre_ai
58,0.783,This Is Who I Am,heather headley,0.737,255467,0.435,0.0,0.131,-5.712,1,i wish i wasn't,33,0.0396,112.028,0.35,2002.0,pre_ai
13,0.013,Fishscale (Bonus Track),ghostface killah,0.718,242000,0.663,0.0,0.0631,-5.154,1,back like that,13,0.19,95.728,0.488,2006.0,pre_ai
22,0.573,Hard,jagged edge,0.67,270880,0.616,0.0,0.0535,-6.123,1,walked outta heaven,56,0.225,120.129,0.523,2003.0,pre_ai
28,0.343,Hard,jagged edge,0.612,262960,0.652,0.0,0.0537,-7.024,1,what's it like,41,0.0681,114.918,0.388,2003.0,pre_ai
42,0.175,J.E. Heartbreak,jagged edge,0.761,263227,0.627,0.0,0.128,-5.554,1,let's get married,60,0.0538,109.821,0.891,2011.0,pre_ai
45,0.136,J.E. Heartbreak,jagged edge,0.751,246720,0.568,0.0,0.0288,-5.431,0,promise,58,0.0872,128.002,0.646,2000.0,pre_ai
74,0.326,"Laugh Now, Cry Later",ice cube,0.683,224107,0.59,0.0,0.148,-5.423,1,why we thugs,24,0.458,100.892,0.653,2006.0,pre_ai
25,0.0707,The Real Thing,bo bice,0.494,201667,0.87,2.98e-05,0.0798,-4.33,1,the real thing,32,0.0413,146.882,0.504,2005.0,pre_ai
1,0.145,Christina Milian,christina milian,0.87,231307,0.876,1.55e-05,0.841,-2.999,0,am to pm,56,0.117,104.985,0.861,2001.0,pre_ai
15,0.0135,It's About Time,christina milian,0.791,229333,0.729,9.53e-06,0.341,-5.588,1,whatever u want,29,0.123,102.325,0.866,2004.0,pre_ai
24,0.0196,So Amazin',christina milian,0.674,211267,0.909,0.0,0.653,-2.267,1,say i,43,0.134,100.058,0.666,2006.0,pre_ai
62,0.137,Highway Companion,tom petty,0.33,226200,0.798,0.000269,0.13,-4.23,1,saving grace,49,0.0381,142.287,0.791,2006.0,pre_ai
60,0.02,I Need You,leann rimes,0.478,229827,0.736,9.58e-05,0.118,-7.124,1,i need you,57,0.0367,144.705,0.564,2000.0,pre_ai
64,0.403,I Need You,leann rimes,0.628,215507,0.834,0.0,0.051,-6.341,0,can't fight the moonlight,63,0.0497,97.865,0.626,2000.0,pre_ai
150,0.0771,This Woman,leann rimes,0.647,236840,0.85,0.0,0.0662,-3.464,1,something's gotta give,29,0.0292,109.002,0.471,2005.0,pre_ai
153,0.516,This Woman,leann rimes,0.613,217947,0.426,0.0,0.131,-6.418,1,probably wouldn't be this way,44,0.0289,129.644,0.129,2005.0,pre_ai
21,0.59,Ain't Nobody Worryin',anthony hamilton,0.667,232533,0.504,0.0,0.114,-6.876,1,can't let go,3,0.067,128.064,0.409,2005.0,pre_ai
34,0.536,Comin' From Where I'm From,anthony hamilton,0.556,246773,0.346,0.0,0.106,-9.809,0,charlene,6,0.311,123.869,0.451,2004.0,pre_ai
0,0.000519,Audioslave,audioslave,0.452,222027,0.873,0.0,0.0592,-4.867,1,cochise,69,0.0613,80.473,0.433,2002.0,pre_ai
1,0.000336,Audioslave,audioslave,0.433,277840,0.854,0.000177,0.162,-3.868,1,show me how to live,72,0.0483,89.4,0.368,2002.0,pre_ai
4,0.00797,Audioslave,audioslave,0.614,293960,0.568,0.0,0.0997,-5.477,0,like a stone,77,0.0276,107.849,0.516,2003.0,pre_ai
7,0.105,Audioslave,audioslave,0.341,334907,0.662,0.0,0.113,-5.023,0,i am the highway,68,0.0335,174.875,0.2,2002.0,pre_ai
16,0.134,Out Of Exile,audioslave,0.433,278973,0.842,0.0,0.16,-3.513,0,be yourself,46,0.0544,116.558,0.341,2005.0,pre_ai
17,0.169,Out Of Exile,audioslave,0.453,255000,0.755,0.0,0.106,-3.584,1,doesn't remind me,41,0.0369,99.929,0.229,2005.0,pre_ai
31,0.0103,Revelations,audioslave,0.638,218507,0.947,0.0727,0.386,-2.811,1,original fire,3,0.054,124.162,0.7,2006.0,pre_ai
27,0.0292,Taylor Hicks,taylor hicks,0.457,248693,0.539,0.0,0.101,-8.24,1,do i make you proud,1,0.0311,144.045,0.311,2006.0,pre_ai
0,0.129,In My Mind (Deluxe Edition),pharrell,0.745,235360,0.525,0.0,0.0811,-7.532,1,can i have it like that,25,0.239,100.99,0.376,2005.0,pre_ai
13,0.251,In My Mind (Deluxe Edition),pharrell,0.845,236573,0.801,0.0,0.0951,-5.619,0,number one,26,0.129,107.012,0.666,2006.0,pre_ai
2,0.00941,Louder Now (Deluxe Edition),taking back sunday,0.553,208280,0.837,0.0,0.372,-5.608,1,makedamnsure,68,0.0452,140.495,0.432,2006.0,pre_ai
56,0.0347,Live From Los Angeles,outkast,0.471,281313,0.733,0.0,0.922,-8.457,0,"so fresh, so clean",24,0.517,165.378,0.625,2001.0,pre_ai
114,0.0561,Speakerboxxx/The Love Below,outkast,0.723,235213,0.97,0.000191,0.203,-2.429,1,hey ya!,0,0.0575,79.49,0.966,2003.0,pre_ai
115,0.00699,Speakerboxxx/The Love Below,outkast,0.761,369320,0.694,1.08e-05,0.117,-4.704,1,roses,0,0.0564,108.977,0.449,2003.0,pre_ai
130,0.142,Stankonia,outkast,0.843,270507,0.805,0.0,0.0771,-5.946,0,ms. jackson,79,0.269,94.946,0.615,2000.0,pre_ai
56,0.0675,Light Poles And Pine Trees,field mob,0.676,216000,0.484,0.0,0.0846,-10.532,1,so what,45,0.364,117.103,0.902,2006.0,pre_ai
63,0.102,The Cheetah Girls 2,the cheetah girls,0.751,189693,0.845,0.0,0.0497,-4.444,1,the party's just begun,48,0.134,103.995,0.927,2006.0,pre_ai
77,0.4,The Cheetah Girls 2 - Music From The Motion Picture (Italian Version),the cheetah girls,0.669,199840,0.856,5.22e-06,0.122,-5.215,0,strut,23,0.0839,120.047,0.532,2006.0,pre_ai
16,0.0575,Hopes And Fears (Deluxe Edition),keane,0.445,237547,0.59,1.08e-05,0.0832,-6.747,1,somewhere only we know,36,0.0258,172.016,0.334,2004.0,pre_ai
121,5.4e-05,Under The Iron Sea,keane,0.495,186173,0.945,8.82e-05,0.296,-2.789,0,is it any wonder?,50,0.0376,129.386,0.772,2006.0,pre_ai
16,0.105,Based Boys,the pack,0.892,255467,0.452,7.29e-06,0.0685,-7.882,0,vans,0,0.351,102.052,0.392,2006.0,pre_ai
3,0.27,Daniel Powter (Deluxe Version),daniel powter,0.583,233920,0.667,3.64e-05,0.167,-7.351,1,bad day,48,0.029,140.028,0.53,2005.0,pre_ai
78,0.0385,Ananda,paulina rubio,0.764,224787,0.805,0.0,0.163,-3.814,0,ni una sola palabra,59,0.0294,130.097,0.646,2006.0,pre_ai
92,0.00607,Border Girl,paulina rubio,0.656,289373,0.855,7.61e-06,0.238,-5.178,0,don't say goodbye,40,0.0497,119.881,0.671,2002.0,pre_ai
95,0.0575,Border Girl,paulina rubio,0.585,227600,0.893,0.0,0.129,-3.899,1,the one you love,23,0.0365,91.888,0.639,2002.0,pre_ai
0,0.0122,Broken Boy Soldiers,the raconteurs,0.53,215293,0.603,0.0196,0.0835,-4.373,1,"steady, as she goes",50,0.115,123.006,0.549,2006.0,pre_ai
27,0.142,What's Left Of Me,nick lachey,0.42,244613,0.742,0.0,0.145,-5.665,1,what's left of me,15,0.0375,149.965,0.294,2006.0,pre_ai
28,0.0845,What's Left Of Me,nick lachey,0.44,232400,0.679,0.0,0.0874,-6.36,1,i can't hate you anymore,15,0.0317,143.952,0.193,2006.0,pre_ai
196,0.0398,Day One,young dro,0.684,259413,0.496,0.0,0.287,-9.317,0,shoulder lean,36,0.267,75.974,0.58,2006.0,pre_ai
63,0.076,Soulful,ruben studdard,0.721,261867,0.472,0.0,0.332,-7.574,1,sorry 2004,10,0.0619,129.964,0.462,2003.0,pre_ai
30,0.000835,A Hangover You Don't Deserve,bowling for soup,0.544,206200,0.878,0.0,0.182,-4.016,1,almost,44,0.0367,139.979,0.642,2005.0,pre_ai
32,0.000246,A Hangover You Don't Deserve,bowling for soup,0.607,193000,0.878,0.0,0.337,-4.422,1,1985,61,0.0665,119.955,0.853,2004.0,pre_ai
140,0.000528,Drunk Enough To Dance,bowling for soup,0.583,197800,0.825,0.0,0.225,-5.678,1,girl all the bad guys want,44,0.048,130.957,0.86,2002.0,pre_ai
24,0.106,Tuskegee (Deluxe Version),lionel richie,0.66,251548,0.603,4.27e-06,0.098,-8.411,0,just for you,40,0.0294,114.985,0.553,2004.0,pre_ai
28,0.0181,Tuskegee (Deluxe Version),lionel richie,0.561,236098,0.634,0.0,0.0731,-7.155,1,angel,31,0.0361,124.952,0.323,2000.0,pre_ai
39,0.459,Coming Home,lionel richie,0.681,198427,0.753,0.0,0.114,-4.082,1,i call it love,48,0.107,91.993,0.578,2006.0,pre_ai
43,0.657,Lyfe 268-192,lyfe jennings,0.446,233440,0.401,0.0,0.127,-11.232,1,must be nice,57,0.382,82.942,0.647,2004.0,pre_ai
83,0.31,The Phoenix,lyfe jennings,0.501,198373,0.468,2.04e-06,0.0923,-8.494,0,s.e.x.,43,0.0507,105.769,0.712,2006.0,pre_ai
15,0.00233,Alley: The Return of the Ying Yang Twins,ying yang twins,0.782,272507,0.627,1.27e-05,0.201,-6.509,0,say i yi yi,55,0.115,94.967,0.485,2002.0,pre_ai
58,0.0509,Me & My Brother,ying yang twins,0.884,252440,0.697,0.0,0.094,-6.022,1,salt shaker,64,0.128,101.965,0.322,2003.0,pre_ai
159,0.337,United States Of Atlanta,ying yang twins,0.918,241587,0.681,0.0,0.644,-7.399,1,shake,51,0.309,117.994,0.843,2005.0,pre_ai
14,0.198,Undiscovered,brooke hogan,0.803,203347,0.779,0.0,0.333,-3.886,0,about us,14,0.256,83.326,0.647,2006.0,pre_ai
27,0.0597,I'm Already There,lonestar,0.617,231840,0.907,0.0,0.136,-4.983,1,with me,27,0.0399,112.696,0.666,2001.0,pre_ai
29,0.61,I'm Already There,lonestar,0.377,253373,0.395,0.0,0.295,-8.622,1,i'm already there,62,0.0332,133.296,0.221,2001.0,pre_ai
45,0.0576,Let's Be Us Again,lonestar,0.505,208693,0.842,0.0,0.111,-3.316,1,mr. mom,0,0.0475,172.136,0.671,2004.0,pre_ai
63,0.147,Lonely Grill,lonestar,0.663,210000,0.819,0.0,0.0915,-7.464,1,what about now,1,0.0335,125.878,0.73,2000.0,pre_ai
82,0.196,Mountains,lonestar,0.458,234400,0.767,0.0,0.0564,-4.3,1,mountains,32,0.0481,162.063,0.347,2006.0,pre_ai
85,0.934,Itunes Original- Sarah McLachlan,sarah mclachlan,0.457,212800,0.0811,4.46e-06,0.0809,-16.94,1,fallen,5,0.0335,74.35,0.371,2003.0,pre_ai
187,0.971,"Rarities, B-Sides & Other Stuff, Vol. 2",sarah mclachlan,0.394,242613,0.234,4.47e-05,0.117,-9.983,1,river,12,0.0329,99.539,0.187,2006.0,pre_ai
14,0.016,Public Warning,lady sovereign,0.896,209827,0.796,0.0,0.053,-4.801,1,love me or hate me,14,0.0795,120.006,0.913,2006.0,pre_ai
106,0.000213,DECEMBERUNDERGROUND,afi,0.309,206587,0.875,0.00168,0.113,-4.49,1,miss murder,72,0.0488,143.526,0.725,2006.0,pre_ai
109,0.000363,DECEMBERUNDERGROUND,afi,0.59,165653,0.912,5.14e-05,0.0437,-4.815,0,love like winter,51,0.0614,120.008,0.535,2006.0,pre_ai
2,0.142,Diary of a Sinner: 1st Entry,petey pablo,0.735,286427,0.844,0.0,0.319,-5.215,1,raise up,55,0.167,156.069,0.742,2001.0,pre_ai
2,0.0255,"Stand Still, Look Pretty",the wreckers,0.514,210560,0.679,0.0,0.0583,-6.117,1,leave the pieces,11,0.0273,164.109,0.496,2006.0,pre_ai
58,0.000585,Wincing The Night Away,the shins,0.515,287533,0.871,0.0,0.0877,-4.113,1,phantom limb,60,0.0367,119.869,0.498,2007.0,pre_ai
49,0.0417,Come What(ever) May,stone sour,0.545,282947,0.753,0.0,0.389,-4.618,0,through glass,48,0.036,105.754,0.434,2006.0,pre_ai
